Value,Year,ProviderType,Purpose
197437,2016,COMPANY,EDUCATION
20155,2016,COMPANY,EDUCATION
472645,2016,COMPANY,EDUCATION
234903,2016,COLLEGE,EDUCATION
146173,2016,COLLEGE,EDUCATION
36753,2016,COLLEGE,EDUCATION
28463,2016,COLLEGE,EDUCATION
566738,2016,COMPANY,EDUCATION
370966,2016,COMPANY,EDUCATION
127778,2016,COMPANY,EDUCATION
774282,2016,COLLEGE,EDUCATION
7507711,2016,COLLEGE,EDUCATION
134915,2016,COLLEGE,EDUCATION
5780340,2016,COLLEGE,EDUCATION
817381,2016,COLLEGE,EDUCATION
10474,2016,COMPANY,EDUCATION
325732,2016,COMPANY,EDUCATION
798040,2016,COLLEGE,EDUCATION
12411095,2016,COLLEGE,EDUCATION
1201478,2016,COLLEGE,EDUCATION
1159091,2016,COLLEGE,EDUCATION
1513252,2016,COLLEGE,EDUCATION
3107724,2016,COLLEGE,EDUCATION
96962,2016,COLLEGE,EDUCATION
153853,2016,COLLEGE,EDUCATION
3005086,2016,COLLEGE,EDUCATION
436087,2016,COLLEGE,EDUCATION
1374657,2016,COLLEGE,EDUCATION
47845,2016,COLLEGE,EDUCATION
68020,2016,COLLEGE,EDUCATION
143058,2016,COLLEGE,EDUCATION
412591,2016,COLLEGE,EDUCATION
2486561,2016,COLLEGE,EDUCATION
10392,2016,COLLEGE,EDUCATION
22000,2016,COLLEGE,EDUCATION
1993450,2016,COLLEGE,EDUCATION
56495,2016,COLLEGE,EDUCATION
92946,2016,COLLEGE,EDUCATION
325906,2016,COLLEGE,EDUCATION
300311,2016,COLLEGE,EDUCATION
1231618,2016,COLLEGE,EDUCATION
178741,2016,COLLEGE,EDUCATION
45197,2016,COLLEGE,EDUCATION
177016,2016,COLLEGE,EDUCATION
119767,2016,COMPANY,EDUCATION
3059342,2016,COMPANY,EDUCATION
78586,2016,COMPANY,EDUCATION
1085090,2016,COMPANY,EDUCATION
143816,2016,COMPANY,EDUCATION
1985893,2016,COLLEGE,EDUCATION
1660771,2016,COLLEGE,EDUCATION
155925,2016,COLLEGE,EDUCATION
26111,2016,COLLEGE,EDUCATION
929481,2016,COLLEGE,EDUCATION
547334,2016,COLLEGE,EDUCATION
12749842,2016,COLLEGE,EDUCATION
1786741,2016,COLLEGE,EDUCATION
3221484,2016,COLLEGE,EDUCATION
3680504,2016,COMPANY,EDUCATION
1319358,2016,COMPANY,EDUCATION
82974,2016,COLLEGE,EDUCATION
14054,2016,COLLEGE,EDUCATION
579159,2016,COMPANY,EDUCATION
157646,2016,COMPANY,EDUCATION
258653,2016,UNIVERSITY,EDUCATION
412958,2016,COMPANY,EDUCATION
17374,2016,COMPANY,EDUCATION
1607526,2016,COMPANY,EDUCATION
685736,2016,COMPANY,EDUCATION
918,2016,COMPANY,EDUCATION
86390,2016,COMPANY,EDUCATION
40492,2016,COMPANY,EDUCATION
3763799,2016,COMPANY,EDUCATION
68717,2016,COMPANY,EDUCATION
1658655,2016,COMPANY,EDUCATION
164627,2016,COMPANY,EDUCATION
623712,2016,COMPANY,EDUCATION
101688,2016,COMPANY,EDUCATION
313944,2016,COMPANY,EDUCATION
290998,2016,COMPANY,EDUCATION
3021,2016,COMPANY,EDUCATION
138588,2016,COMPANY,EDUCATION
77561,2016,COMPANY,EDUCATION
912766,2016,COMPANY,EDUCATION
37800,2016,COMPANY,EDUCATION
402497,2016,COMPANY,EDUCATION
62777,2016,COMPANY,EDUCATION
1361436,2016,COLLEGE,EDUCATION
3738565,2016,COLLEGE,EDUCATION
58355,2016,COLLEGE,EDUCATION
104117,2016,COLLEGE,EDUCATION
2101973,2016,COLLEGE,EDUCATION
1412386,2016,COLLEGE,EDUCATION
5209070,2016,COLLEGE,EDUCATION
166129,2016,COLLEGE,EDUCATION
3132779,2016,COLLEGE,EDUCATION
947997,2016,COLLEGE,EDUCATION
801422,2016,COLLEGE,EDUCATION
39920,2016,COLLEGE,EDUCATION
305317,2016,COLLEGE,EDUCATION
1449690,2016,COLLEGE,EDUCATION
3223724,2016,COMPANY,EDUCATION
505399,2016,COMPANY,EDUCATION
11767,2016,COMPANY,EDUCATION
4012546,2016,COMPANY,EDUCATION
806,2016,COMPANY,EDUCATION
1279980,2016,COMPANY,EDUCATION
22664,2016,COMPANY,EDUCATION
712076,2016,COMPANY,EDUCATION
3343,2016,COMPANY,EDUCATION
1405597,2016,COLLEGE,EDUCATION
1860431,2016,COLLEGE,EDUCATION
137035,2016,COLLEGE,EDUCATION
507292,2016,COLLEGE,EDUCATION
169616,2016,COMPANY,EDUCATION
11856,2016,COMPANY,EDUCATION
10800,2016,COMPANY,EDUCATION
47854,2016,COMPANY,EDUCATION
197201,2016,COLLEGE,EDUCATION
1167064,2016,COLLEGE,EDUCATION
48633,2016,COLLEGE,EDUCATION
331428,2016,COLLEGE,EDUCATION
217710,2016,COLLEGE,EDUCATION
98440,2016,COMPANY,EDUCATION
1982138,2016,COMPANY,EDUCATION
54122,2016,COMPANY,EDUCATION
1034922,2016,COMPANY,EDUCATION
27511,2016,COMPANY,EDUCATION
1983918,2016,COLLEGE,EDUCATION
5726308,2016,COLLEGE,EDUCATION
260855,2016,COLLEGE,EDUCATION
1030978,2016,COLLEGE,EDUCATION
417605,2016,COMPANY,EDUCATION
9180,2016,COMPANY,EDUCATION
386956,2016,COMPANY,EDUCATION
867136,2016,COMPANY,EDUCATION
457505,2016,COMPANY,EDUCATION
53656,2016,COMPANY,EDUCATION
2816603,2016,COMPANY,EDUCATION
42549,2016,COMPANY,EDUCATION
1980507,2016,COMPANY,EDUCATION
212707,2016,COMPANY,EDUCATION
1239048,2016,COLLEGE,EDUCATION
3353122,2016,COLLEGE,EDUCATION
193008,2016,COLLEGE,EDUCATION
61128,2016,COLLEGE,EDUCATION
754033,2016,COLLEGE,EDUCATION
121147,2016,COMPANY,EDUCATION
2188231,2016,COMPANY,EDUCATION
2066881,2016,COMPANY,EDUCATION
148637,2016,COMPANY,EDUCATION
998676,2016,COMPANY,EDUCATION
89675,2016,COMPANY,EDUCATION
367249,2016,COMPANY,EDUCATION
639796,2016,COMPANY,EDUCATION
294187,2016,COMPANY,EDUCATION
124,2016,COMPANY,EDUCATION
369020,2016,COMPANY,EDUCATION
3404573,2016,COLLEGE,EDUCATION
647460,2016,COLLEGE,EDUCATION
1784849,2016,COLLEGE,EDUCATION
216427,2016,COLLEGE,EDUCATION
87850,2016,COLLEGE,EDUCATION
5935,2016,COLLEGE,EDUCATION
65125,2016,COLLEGE,EDUCATION
22042,2016,COMPANY,EDUCATION
1256486,2016,COLLEGE,EDUCATION
2211999,2016,COLLEGE,EDUCATION
34998,2016,COLLEGE,EDUCATION
65355,2016,COLLEGE,EDUCATION
647622,2016,COLLEGE,EDUCATION
301056,2016,COMPANY,EDUCATION
301056,2016,COMPANY,EDUCATION
152990,2016,COMPANY,EDUCATION
104654,2016,UNIVERSITY,EDUCATION
5751,2016,UNIVERSITY,EDUCATION
63000,2016,UNIVERSITY,EDUCATION
2146173,2016,COMPANY,EDUCATION
2146173,2016,COMPANY,EDUCATION
160024,2016,COMPANY,EDUCATION
539874,2016,COMPANY,EDUCATION
737828,2016,COMPANY,EDUCATION
1491331,2016,COLLEGE,EDUCATION
3004048,2016,COLLEGE,EDUCATION
148640,2016,COLLEGE,EDUCATION
435020,2016,COLLEGE,EDUCATION
406701,2016,COMPANY,EDUCATION
4511,2016,COMPANY,EDUCATION
114287,2016,COMPANY,EDUCATION
2930965,2016,COMPANY,EDUCATION
177871,2016,COMPANY,EDUCATION
1281501,2016,COMPANY,EDUCATION
100160,2016,COMPANY,EDUCATION
3540,2016,COMPANY,EDUCATION
1824646,2016,COMPANY,EDUCATION
518061,2016,COMPANY,EDUCATION
58255,2016,COMPANY,EDUCATION
25280,2016,COMPANY,EDUCATION
10847,2016,COMPANY,EDUCATION
33470,2016,COMPANY,EDUCATION
422910,2016,COMPANY,EDUCATION
50647,2016,COMPANY,EDUCATION
1281948,2016,COLLEGE,EDUCATION
1568763,2016,COMPANY,EDUCATION
157020,2016,COMPANY,EDUCATION
821,2016,COMPANY,EDUCATION
898981,2016,COMPANY,EDUCATION
1284950,2016,COMPANY,EDUCATION
471442,2016,COMPANY,EDUCATION
2003759,2016,COMPANY,EDUCATION
2106,2016,COLLEGE,EDUCATION
2532633,2016,COMPANY,EDUCATION
9043736,2016,COMPANY,EDUCATION
545957,2016,COMPANY,EDUCATION
301651,2016,COMPANY,EDUCATION
546640,2016,COMPANY,EDUCATION
100936,2016,COMPANY,EDUCATION
1416307,2016,COMPANY,EDUCATION
250734,2016,COMPANY,EDUCATION
30404,2016,COMPANY,EDUCATION
3031626,2016,COMPANY,EDUCATION
60900,2016,COLLEGE,EDUCATION
71100,2016,COLLEGE,EDUCATION
5132,2016,COMPANY,EDUCATION
367356,2016,COMPANY,EDUCATION
32409,2016,COMPANY,EDUCATION
440430,2016,COMPANY,EDUCATION
997184,2016,COMPANY,EDUCATION
6288625,2016,COMPANY,EDUCATION
1592163,2016,COMPANY,EDUCATION
479992,2016,COMPANY,EDUCATION
800155,2016,COMPANY,EDUCATION
1012595,2016,COMPANY,EDUCATION
365675,2016,COMPANY,EDUCATION
359025,2016,COLLEGE,EDUCATION
10137,2016,COLLEGE,EDUCATION
21092,2016,COLLEGE,EDUCATION
259527,2016,COMPANY,EDUCATION
1274675,2016,COMPANY,EDUCATION
5979,2016,COMPANY,EDUCATION
625000,2016,COMPANY,EDUCATION
347528,2016,COMPANY,EDUCATION
1285238,2016,COLLEGE,EDUCATION
2484859,2016,COLLEGE,EDUCATION
230256,2016,COLLEGE,EDUCATION
899658,2016,COLLEGE,EDUCATION
1676153,2016,COMPANY,EDUCATION
3541618,2016,COMPANY,EDUCATION
228739,2016,COMPANY,EDUCATION
142869,2016,COMPANY,EDUCATION
985169,2016,COMPANY,EDUCATION
686142,2016,COMPANY,EDUCATION
48533,2016,COMPANY,EDUCATION
44,2016,COMPANY,EDUCATION
336479,2016,COMPANY,EDUCATION
521867,2016,COMPANY,EDUCATION
97523,2016,COMPANY,EDUCATION
17812,2016,COMPANY,EDUCATION
506852,2016,COMPANY,EDUCATION
395918,2016,COMPANY,EDUCATION
128768,2016,COMPANY,EDUCATION
52263,2016,COMPANY,EDUCATION
234636,2016,COLLEGE,EDUCATION
1146697,2016,COLLEGE,EDUCATION
201644,2016,COLLEGE,EDUCATION
55607,2016,COLLEGE,EDUCATION
241808,2016,COLLEGE,EDUCATION
39620,2016,COMPANY,EDUCATION
1477756,2016,COMPANY,EDUCATION
617,2016,COMPANY,EDUCATION
796063,2016,COMPANY,EDUCATION
9645,2016,COMPANY,EDUCATION
86332,2016,COLLEGE,EDUCATION
148185,2016,COLLEGE,EDUCATION
7937,2016,COLLEGE,EDUCATION
28669,2016,COLLEGE,EDUCATION
22531,2016,COMPANY,EDUCATION
303745,2016,COMPANY,EDUCATION
939,2016,COMPANY,EDUCATION
101416,2016,COMPANY,EDUCATION
18711,2016,COMPANY,EDUCATION
45177,2016,COMPANY,EDUCATION
356075,2016,COMPANY,EDUCATION
289877,2016,COMPANY,EDUCATION
27447,2016,COMPANY,EDUCATION
313038,2016,COLLEGE,EDUCATION
636315,2016,COLLEGE,EDUCATION
9517,2016,COLLEGE,EDUCATION
90384,2016,COLLEGE,EDUCATION
127313,2016,COLLEGE,EDUCATION
461031,2016,COMPANY,EDUCATION
203329,2016,COMPANY,EDUCATION
1169841,2016,COMPANY,EDUCATION
34973,2016,COMPANY,EDUCATION
123672,2016,COMPANY,EDUCATION
2805,2016,COMPANY,EDUCATION
51005,2016,COMPANY,EDUCATION
1652232,2016,COLLEGE,EDUCATION
5978829,2016,COLLEGE,EDUCATION
511726,2016,COLLEGE,EDUCATION
227576,2016,COLLEGE,EDUCATION
1215395,2016,COLLEGE,EDUCATION
408982,2016,COMPANY,EDUCATION
299179,2016,COMPANY,EDUCATION
1973040,2016,COMPANY,EDUCATION
108605,2016,COLLEGE,EDUCATION
3085,2016,COLLEGE,EDUCATION
16301,2016,COLLEGE,EDUCATION
260237,2016,COLLEGE,EDUCATION
21034,2016,COLLEGE,EDUCATION
4337,2016,COLLEGE,EDUCATION
661978,2016,COMPANY,EDUCATION
27984,2016,COMPANY,EDUCATION
239504,2016,COMPANY,EDUCATION
5016,2016,COMPANY,EDUCATION
1620509,2016,COMPANY,EDUCATION
1598335,2016,COMPANY,EDUCATION
60499,2016,COMPANY,EDUCATION
701964,2016,COMPANY,EDUCATION
562107,2016,COMPANY,EDUCATION
187762,2016,COMPANY,EDUCATION
6457077,2016,COMPANY,EDUCATION
1168551,2016,COMPANY,EDUCATION
59624,2016,COMPANY,EDUCATION
858960,2016,COMPANY,EDUCATION
34045,2016,COMPANY,EDUCATION
30912,2016,COMPANY,EDUCATION
36992,2016,COMPANY,EDUCATION
3130413,2016,COLLEGE,EDUCATION
135190,2016,COLLEGE,EDUCATION
1016507,2016,COLLEGE,EDUCATION
85046,2016,COMPANY,EDUCATION
1432524,2016,COMPANY,EDUCATION
213471,2016,COMPANY,EDUCATION
13785712,2016,COMPANY,EDUCATION
87813,2016,COMPANY,EDUCATION
6650330,2016,COMPANY,EDUCATION
359398,2016,COMPANY,EDUCATION
331753,2016,COMPANY,EDUCATION
432752,2016,COMPANY,EDUCATION
194976,2016,COMPANY,EDUCATION
80981,2016,COMPANY,EDUCATION
1954958,2016,COMPANY,EDUCATION
728128,2016,COMPANY,EDUCATION
9007095,2016,COMPANY,EDUCATION
67774,2016,COLLEGE,EDUCATION
41656,2016,COLLEGE,EDUCATION
57426,2016,UNIVERSITY,EDUCATION
193652,2016,COLLEGE,EDUCATION
7318,2016,COLLEGE,EDUCATION
19824,2016,COMPANY,EDUCATION
2348796,2016,COMPANY,EDUCATION
37966,2016,COMPANY,EDUCATION
2104828,2016,COMPANY,EDUCATION
29444,2016,COMPANY,EDUCATION
1009548,2016,COMPANY,EDUCATION
236122,2016,COMPANY,EDUCATION
1193657,2016,COMPANY,EDUCATION
50380,2016,COMPANY,EDUCATION
649675,2016,COMPANY,EDUCATION
834242,2016,COLLEGE,EDUCATION
1225581,2016,COLLEGE,EDUCATION
78134,2016,COLLEGE,EDUCATION
241886,2016,COLLEGE,EDUCATION
466366,2016,COLLEGE,EDUCATION
2385622,2016,COLLEGE,EDUCATION
162047,2016,COLLEGE,EDUCATION
1529196,2016,COLLEGE,EDUCATION
2208384,2016,COMPANY,EDUCATION
10866,2016,COMPANY,EDUCATION
1187960,2016,COMPANY,EDUCATION
7084,2016,COMPANY,EDUCATION
328572,2016,COLLEGE,EDUCATION
956216,2016,COLLEGE,EDUCATION
115641,2016,COLLEGE,EDUCATION
582518,2016,COLLEGE,EDUCATION
54631,2016,COMPANY,EDUCATION
1143970,2016,COMPANY,EDUCATION
22966,2016,COMPANY,EDUCATION
755571,2016,COMPANY,EDUCATION
52878,2016,COMPANY,EDUCATION
1740236,2016,COMPANY,EDUCATION
29979,2016,COMPANY,EDUCATION
409025,2016,COMPANY,EDUCATION
20390,2016,COLLEGE,EDUCATION
149993,2016,COLLEGE,EDUCATION
68157,2016,COLLEGE,EDUCATION
80581,2016,COMPANY,EDUCATION
893254,2016,COMPANY,EDUCATION
1169820,2016,COMPANY,EDUCATION
5705326,2016,COMPANY,EDUCATION
353092,2016,COMPANY,EDUCATION
8454911,2016,COMPANY,EDUCATION
1203699,2016,COMPANY,EDUCATION
374836,2016,COMPANY,EDUCATION
176186,2016,COMPANY,EDUCATION
979698,2016,COMPANY,EDUCATION
307411,2016,COMPANY,EDUCATION
926394,2016,COMPANY,EDUCATION
297719,2016,COLLEGE,EDUCATION
59706,2016,COLLEGE,EDUCATION
230966,2016,COLLEGE,EDUCATION
118400,2016,COLLEGE,EDUCATION
2132,2016,COLLEGE,EDUCATION
2637543,2016,COLLEGE,EDUCATION
101751,2016,COLLEGE,EDUCATION
240132,2016,COLLEGE,EDUCATION
13660,2016,COLLEGE,EDUCATION
241350,2016,COMPANY,EDUCATION
239355,2016,COMPANY,EDUCATION
220382,2016,COMPANY,EDUCATION
50938,2016,COMPANY,EDUCATION
423455,2016,COLLEGE,EDUCATION
1276232,2016,COLLEGE,EDUCATION
12312,2016,COLLEGE,EDUCATION
163855,2016,COLLEGE,EDUCATION
1051919,2016,COLLEGE,EDUCATION
2402346,2016,COLLEGE,EDUCATION
214036,2016,COLLEGE,EDUCATION
145367,2016,COLLEGE,EDUCATION
692794,2016,COLLEGE,EDUCATION
350656,2016,COMPANY,EDUCATION
5943,2016,COMPANY,EDUCATION
1081678,2016,COMPANY,EDUCATION
3473388,2016,COMPANY,EDUCATION
5818016,2016,COMPANY,EDUCATION
604625,2016,COMPANY,EDUCATION
4534832,2016,COMPANY,EDUCATION
1838790,2016,COMPANY,EDUCATION
720311,2016,COMPANY,EDUCATION
3376,2016,COMPANY,EDUCATION
1713814,2016,COMPANY,EDUCATION
103036,2016,COMPANY,EDUCATION
91942,2016,COMPANY,EDUCATION
965164,2016,COMPANY,EDUCATION
240410,2016,COMPANY,EDUCATION
651754,2016,COMPANY,EDUCATION
492297,2016,COMPANY,EDUCATION
1893543,2016,COMPANY,EDUCATION
2984530,2016,COMPANY,EDUCATION
1834024,2016,COMPANY,EDUCATION
1646999,2016,COMPANY,EDUCATION
1420413,2016,COMPANY,EDUCATION
1053999,2016,COMPANY,EDUCATION
225268,2016,COMPANY,EDUCATION
1115285,2016,COMPANY,EDUCATION
5917,2016,COMPANY,EDUCATION
499687,2016,COMPANY,EDUCATION
99447,2016,COMPANY,EDUCATION
2929837,2016,COMPANY,EDUCATION
4214825,2016,COMPANY,EDUCATION
718728,2016,COLLEGE,EDUCATION
821152,2016,COLLEGE,EDUCATION
45109,2016,COLLEGE,EDUCATION
495971,2016,COLLEGE,EDUCATION
1983190,2016,COLLEGE,EDUCATION
135150,2016,COLLEGE,EDUCATION
213021,2016,COLLEGE,EDUCATION
60368,2016,COMPANY,EDUCATION
376477,2016,COMPANY,EDUCATION
263925,2016,COMPANY,EDUCATION
72951,2016,COMPANY,EDUCATION
687734,2016,COMPANY,EDUCATION
11594,2016,COMPANY,EDUCATION
262748,2016,COMPANY,EDUCATION
1591138,2016,COMPANY,EDUCATION
515165,2016,COMPANY,EDUCATION
439893,2016,COMPANY,EDUCATION
161339,2016,COMPANY,EDUCATION
6415,2016,COMPANY,EDUCATION
145417,2016,COMPANY,EDUCATION
1369539,2016,COMPANY,EDUCATION
942448,2016,COMPANY,EDUCATION
1522094,2016,COMPANY,EDUCATION
225493,2016,COMPANY,EDUCATION
1075377,2016,COLLEGE,EDUCATION
6520451,2016,COLLEGE,EDUCATION
378746,2016,COLLEGE,EDUCATION
595210,2016,COLLEGE,EDUCATION
1015943,2016,COLLEGE,EDUCATION
1600380,2016,COLLEGE,EDUCATION
4239838,2016,COLLEGE,EDUCATION
333352,2016,COLLEGE,EDUCATION
692802,2016,COLLEGE,EDUCATION
1252742,2016,COMPANY,EDUCATION
1092293,2016,COMPANY,EDUCATION
618861,2016,COMPANY,EDUCATION
8617,2016,COMPANY,EDUCATION
333287,2016,COMPANY,EDUCATION
51847,2016,COLLEGE,EDUCATION
6567,2016,COLLEGE,EDUCATION
23445,2016,COLLEGE,EDUCATION
301716,2016,COMPANY,EDUCATION
343868,2016,COMPANY,EDUCATION
535780,2016,COMPANY,EDUCATION
478626,2016,COLLEGE,EDUCATION
216996,2016,COLLEGE,EDUCATION
5334,2016,COLLEGE,EDUCATION
116422,2016,COLLEGE,EDUCATION
165840,2016,COLLEGE,EDUCATION
787318,2016,COMPANY,EDUCATION
699914,2016,COMPANY,EDUCATION
573179,2016,COLLEGE,EDUCATION
809175,2016,COLLEGE,EDUCATION
6318,2016,COLLEGE,EDUCATION
68295,2016,COLLEGE,EDUCATION
824115,2016,COLLEGE,EDUCATION
39841,2016,COMPANY,EDUCATION
232915,2016,COMPANY,EDUCATION
177352,2016,COMPANY,EDUCATION
586347,2016,COMPANY,EDUCATION
1022818,2016,COMPANY,EDUCATION
10852,2016,COMPANY,EDUCATION
47160,2016,COMPANY,EDUCATION
979611,2016,COMPANY,EDUCATION
2071532,2016,COMPANY,EDUCATION
13057,2016,COMPANY,EDUCATION
1367960,2016,COMPANY,EDUCATION
766157,2016,COMPANY,EDUCATION
2286905,2016,COLLEGE,EDUCATION
8825881,2016,COLLEGE,EDUCATION
605025,2016,COLLEGE,EDUCATION
1609563,2016,COLLEGE,EDUCATION
435440,2016,UNIVERSITY,EDUCATION
348641,2016,UNIVERSITY,EDUCATION
984430,2016,COLLEGE,EDUCATION
2578885,2016,COLLEGE,EDUCATION
90871,2016,COLLEGE,EDUCATION
150648,2016,COLLEGE,EDUCATION
1016587,2016,COLLEGE,EDUCATION
1452700,2016,COMPANY,EDUCATION
365788,2016,COMPANY,EDUCATION
118964,2016,COLLEGE,EDUCATION
90384,2016,COLLEGE,EDUCATION
4460098,2016,COMPANY,EDUCATION
1067,2016,COMPANY,EDUCATION
1981114,2016,COMPANY,EDUCATION
105574,2016,COMPANY,EDUCATION
17731,2016,COMPANY,EDUCATION
1064237,2016,COMPANY,EDUCATION
421785,2016,COMPANY,EDUCATION
30951,2016,COMPANY,EDUCATION
160103,2016,COMPANY,EDUCATION
1269742,2016,COMPANY,EDUCATION
116718,2016,COMPANY,EDUCATION
996336,2016,COMPANY,EDUCATION
4460594,2016,COMPANY,EDUCATION
368940,2016,COMPANY,EDUCATION
4514716,2016,COMPANY,EDUCATION
261186,2016,COMPANY,EDUCATION
2220740,2016,COMPANY,EDUCATION
4045200,2016,COMPANY,EDUCATION
101868,2016,COMPANY,EDUCATION
730708,2016,COMPANY,EDUCATION
27241,2016,COMPANY,EDUCATION
3642266,2016,COMPANY,EDUCATION
243261,2016,COMPANY,EDUCATION
206144,2016,COMPANY,EDUCATION
728543,2016,COMPANY,EDUCATION
171549,2016,COMPANY,EDUCATION
440371,2016,COMPANY,EDUCATION
393865,2016,COMPANY,EDUCATION
1529937,2016,COLLEGE,EDUCATION
4085313,2016,COLLEGE,EDUCATION
228506,2016,COLLEGE,EDUCATION
551849,2016,COLLEGE,EDUCATION
719009,2016,COLLEGE,EDUCATION
476154,2016,COMPANY,EDUCATION
3257400,2016,COMPANY,EDUCATION
2224,2016,COMPANY,EDUCATION
2741694,2016,COMPANY,EDUCATION
368265,2016,COMPANY,EDUCATION
984697,2016,COLLEGE,EDUCATION
20307891,2016,COLLEGE,EDUCATION
2758221,2016,COLLEGE,EDUCATION
434309,2016,COLLEGE,EDUCATION
617712,2016,COLLEGE,EDUCATION
502324,2016,COLLEGE,EDUCATION
1056898,2016,COLLEGE,EDUCATION
156751,2016,COLLEGE,EDUCATION
355631,2016,COLLEGE,EDUCATION
1529785,2016,COLLEGE,EDUCATION
2681437,2016,COLLEGE,EDUCATION
209098,2016,COLLEGE,EDUCATION
413733,2016,COLLEGE,EDUCATION
1097689,2016,COLLEGE,EDUCATION
426132,2016,COLLEGE,EDUCATION
1252551,2016,COLLEGE,EDUCATION
71567,2016,COLLEGE,EDUCATION
114813,2016,COLLEGE,EDUCATION
3391593,2016,COLLEGE,EDUCATION
3153813,2016,COLLEGE,EDUCATION
316651,2016,COLLEGE,EDUCATION
1972783,2016,COLLEGE,EDUCATION
2965834,2016,COLLEGE,EDUCATION
3870328,2016,COLLEGE,EDUCATION
164973,2016,COLLEGE,EDUCATION
550704,2016,COLLEGE,EDUCATION
1157535,2016,COLLEGE,EDUCATION
2204686,2016,COLLEGE,EDUCATION
158456,2016,COLLEGE,EDUCATION
228920,2016,COLLEGE,EDUCATION
774301,2016,COLLEGE,EDUCATION
504492,2016,COLLEGE,EDUCATION
10276924,2016,COLLEGE,EDUCATION
685799,2016,COLLEGE,EDUCATION
432310,2016,COLLEGE,EDUCATION
534881,2016,COLLEGE,EDUCATION
1992880,2016,COLLEGE,EDUCATION
217849,2016,COLLEGE,EDUCATION
120168,2016,COLLEGE,EDUCATION
1441517,2016,COLLEGE,EDUCATION
120236,2016,COMPANY,EDUCATION
2425013,2016,COMPANY,EDUCATION
341743,2016,COMPANY,EDUCATION
39014,2016,COMPANY,EDUCATION
719698,2016,COMPANY,EDUCATION
42769,2016,COMPANY,EDUCATION
1108780,2016,COMPANY,EDUCATION
167735,2016,COMPANY,EDUCATION
1099594,2016,COMPANY,EDUCATION
9388,2016,COMPANY,EDUCATION
856434,2016,COLLEGE,EDUCATION
2019088,2016,COLLEGE,EDUCATION
239172,2016,COLLEGE,EDUCATION
692874,2016,COLLEGE,EDUCATION
477918,2016,COMPANY,EDUCATION
393386,2016,COMPANY,EDUCATION
614321,2016,COMPANY,EDUCATION
102578,2016,COMPANY,EDUCATION
365400,2016,UNIVERSITY,EDUCATION
124829,2016,COMPANY,EDUCATION
1570085,2016,COMPANY,EDUCATION
32659,2016,COMPANY,EDUCATION
624539,2016,COMPANY,EDUCATION
81111,2016,COMPANY,EDUCATION
544762,2016,COLLEGE,EDUCATION
1298335,2016,COLLEGE,EDUCATION
120180,2016,COLLEGE,EDUCATION
89123,2016,COLLEGE,EDUCATION
441695,2016,COLLEGE,EDUCATION
1457254,2016,COMPANY,EDUCATION
13579,2016,COMPANY,EDUCATION
794232,2016,COMPANY,EDUCATION
713796,2016,COMPANY,EDUCATION
7318,2016,COMPANY,EDUCATION
188491,2016,COMPANY,EDUCATION
708367,2016,COLLEGE,EDUCATION
1323186,2016,COLLEGE,EDUCATION
129359,2016,COLLEGE,EDUCATION
1065940,2016,COLLEGE,EDUCATION
622133,2016,COMPANY,EDUCATION
179560,2016,COMPANY,EDUCATION
575372,2016,COMPANY,EDUCATION
511052,2016,COMPANY,EDUCATION
6971,2016,COMPANY,EDUCATION
388791,2016,COMPANY,EDUCATION
201931,2016,COMPANY,EDUCATION
21282,2016,COMPANY,EDUCATION
562993,2016,COMPANY,EDUCATION
414850,2016,COMPANY,EDUCATION
47168,2016,COLLEGE,EDUCATION
1345,2016,COLLEGE,EDUCATION
407803,2016,COMPANY,EDUCATION
537003,2016,COMPANY,EDUCATION
21989,2016,COMPANY,EDUCATION
771262,2016,COMPANY,EDUCATION
1685940,2016,COLLEGE,EDUCATION
3457501,2016,COLLEGE,EDUCATION
399342,2016,COLLEGE,EDUCATION
306807,2016,COLLEGE,EDUCATION
408375,2016,COLLEGE,EDUCATION
431921,2016,COMPANY,EDUCATION
356627,2016,COMPANY,EDUCATION
105502,2016,COLLEGE,EDUCATION
35943,2016,COLLEGE,EDUCATION
503593,2016,COLLEGE,EDUCATION
46207,2016,COLLEGE,EDUCATION
129556,2016,COLLEGE,EDUCATION
46739,2016,COLLEGE,EDUCATION
1862008,2016,COMPANY,EDUCATION
140313,2016,COMPANY,EDUCATION
1108817,2016,COMPANY,EDUCATION
920817,2016,COLLEGE,EDUCATION
1087079,2016,COLLEGE,EDUCATION
62698,2016,COLLEGE,EDUCATION
113054,2016,COLLEGE,EDUCATION
546626,2016,COLLEGE,EDUCATION
113363,2016,COMPANY,EDUCATION
1704727,2016,COMPANY,EDUCATION
1509156,2016,COMPANY,EDUCATION
99084,2016,COMPANY,EDUCATION
104415,2016,UNIVERSITY,EDUCATION
539870,2016,UNIVERSITY,EDUCATION
1483648,2016,COLLEGE,EDUCATION
22031,2016,COLLEGE,EDUCATION
39680,2016,COLLEGE,EDUCATION
144357,2016,COMPANY,EDUCATION
85844,2016,COMPANY,EDUCATION
325931,2016,COMPANY,EDUCATION
398595,2016,COMPANY,EDUCATION
196307,2016,COMPANY,EDUCATION
159969,2016,COMPANY,EDUCATION
449246,2016,COMPANY,EDUCATION
1362805,2016,COMPANY,EDUCATION
2504602,2016,COLLEGE,EDUCATION
2115668,2016,COLLEGE,EDUCATION
53378,2016,COLLEGE,EDUCATION
