,Value,Year,ProviderType,Purpose
7518,464157.09,2014,COMPANY,EDUCATION
7519,5695639.45,2014,COMPANY,EDUCATION
7520,241832.45,2014,COMPANY,EDUCATION
7521,781564.28,2014,COLLEGE,EDUCATION
7522,3230345.72,2014,COLLEGE,EDUCATION
7523,168752.0,2014,COLLEGE,EDUCATION
7524,565686.65,2014,COLLEGE,EDUCATION
7525,447077.5,2014,COLLEGE,EDUCATION
7526,368041.5,2014,COMPANY,EDUCATION
7527,549088.0,2014,COMPANY,EDUCATION
7528,11329.55,2014,COMPANY,EDUCATION
7529,1403464.92,2014,COMPANY,EDUCATION
7530,924793.7,2014,COMPANY,EDUCATION
7531,852085.33,2014,COMPANY,EDUCATION
7532,285745.39,2014,COMPANY,EDUCATION
7533,671724.62,2014,COMPANY,EDUCATION
7534,419080.16,2014,COMPANY,EDUCATION
7535,595107.52,2014,COMPANY,EDUCATION
7536,825402.32,2014,COMPANY,EDUCATION
7537,668777.6,2014,COMPANY,EDUCATION
7538,210548.0,2014,COMPANY,EDUCATION
7539,340564.0,2014,COMPANY,EDUCATION
7540,173768.55,2014,COMPANY,EDUCATION
7541,1276788.11,2014,COMPANY,EDUCATION
7542,1276788.11,2014,COMPANY,EDUCATION
7543,550286.33,2014,UNIVERSITY,EDUCATION
7544,406127.14,2014,UNIVERSITY,EDUCATION
7545,19355.87,2014,UNIVERSITY,EDUCATION
7546,216689.36,2014,UNIVERSITY,EDUCATION
7547,388229.56,2014,COLLEGE,EDUCATION
7548,4864871.13,2014,COLLEGE,EDUCATION
7549,87370.0,2014,COLLEGE,EDUCATION
7550,663223.0,2014,COLLEGE,EDUCATION
7551,213518.0,2014,COLLEGE,EDUCATION
7552,388633.69,2014,COMPANY,EDUCATION
7553,141421.44,2014,COMPANY,EDUCATION
7554,141421.44,2014,COMPANY,EDUCATION
7555,233678.03,2014,COMPANY,EDUCATION
7556,41210.18,2014,COMPANY,EDUCATION
7557,100.0,2014,COMPANY,EDUCATION
7558,41210.18,2014,COMPANY,EDUCATION
7559,2202128.41,2014,COMPANY,EDUCATION
7560,7981648.17,2014,COMPANY,EDUCATION
7561,1078.58,2014,COMPANY,EDUCATION
7562,4992357.31,2014,COMPANY,EDUCATION
7563,318182.34,2014,COMPANY,EDUCATION
7564,1677015.21,2014,COMPANY,EDUCATION
7565,24013.0,2014,COMPANY,EDUCATION
7566,1648482.93,2014,COMPANY,EDUCATION
7567,534407.4,2014,COMPANY,EDUCATION
7568,1910183.63,2014,COMPANY,EDUCATION
7569,1947.97,2014,COMPANY,EDUCATION
7570,1432438.88,2014,COMPANY,EDUCATION
7571,234164.06,2014,COMPANY,EDUCATION
7572,947259.67,2014,COMPANY,EDUCATION
7573,30098.14,2014,COMPANY,EDUCATION
7574,839994.22,2014,COMPANY,EDUCATION
7575,11988.49,2014,COMPANY,EDUCATION
7576,718116.14,2014,COMPANY,EDUCATION
7577,130336.0,2014,COMPANY,EDUCATION
7578,4388.0,2014,COMPANY,EDUCATION
7579,5180.14,2014,COMPANY,EDUCATION
7580,221624.89,2014,COMPANY,EDUCATION
7581,488624.54,2014,COMPANY,EDUCATION
7582,144807.06,2014,COMPANY,EDUCATION
7583,976374.98,2014,COLLEGE,EDUCATION
7584,4720606.51,2014,COLLEGE,EDUCATION
7585,587547.73,2014,COLLEGE,EDUCATION
7586,756372.51,2014,COLLEGE,EDUCATION
7587,175538.22,2014,COMPANY,EDUCATION
7588,674713.56,2014,COMPANY,EDUCATION
7589,3280.97,2014,COMPANY,EDUCATION
7590,282097.59,2014,COMPANY,EDUCATION
7591,475883.0,2014,COLLEGE,EDUCATION
7592,108027.0,2014,COLLEGE,EDUCATION
7593,45994.0,2014,UNIVERSITY,EDUCATION
7594,7179.0,2014,UNIVERSITY,EDUCATION
7595,192791.97,2014,COLLEGE,EDUCATION
7596,1022293.86,2014,COLLEGE,EDUCATION
7597,1739.19,2014,COLLEGE,EDUCATION
7598,268778.66,2014,COLLEGE,EDUCATION
7599,265577.34,2014,COLLEGE,EDUCATION
7600,2744954.19,2014,COLLEGE,EDUCATION
7601,2447085.47,2014,COLLEGE,EDUCATION
7602,1309.95,2014,COLLEGE,EDUCATION
7603,3420.5,2014,COLLEGE,EDUCATION
7604,480569.21,2014,COMPANY,EDUCATION
7605,719508.0,2014,COMPANY,EDUCATION
7606,36192.03,2014,COMPANY,EDUCATION
7607,413623.08,2014,COMPANY,EDUCATION
7608,169379.63,2014,COMPANY,EDUCATION
7609,75.25,2014,COMPANY,EDUCATION
7610,169379.63,2014,COMPANY,EDUCATION
7611,252461.82,2014,COLLEGE,EDUCATION
7612,1418222.4,2014,COLLEGE,EDUCATION
7613,67863.0,2014,COLLEGE,EDUCATION
7614,36222.02,2014,COLLEGE,EDUCATION
7615,649119.91,2014,COLLEGE,EDUCATION
7616,98824.64,2014,COLLEGE,EDUCATION
7617,6523244.56,2014,COLLEGE,EDUCATION
7618,900318.15,2014,COLLEGE,EDUCATION
7619,247327.56,2014,COLLEGE,EDUCATION
7620,29871.9,2014,COMPANY,EDUCATION
7621,442412.14,2014,COMPANY,EDUCATION
7622,2131717.0,2014,COMPANY,EDUCATION
7623,14938.0,2014,COMPANY,EDUCATION
7624,88703.14,2014,COMPANY,EDUCATION
7625,316025.87,2014,COMPANY,EDUCATION
7626,2191191.4,2014,COMPANY,EDUCATION
7627,20763.02,2014,COMPANY,EDUCATION
7628,1848827.6,2014,COMPANY,EDUCATION
7629,3915907.99,2014,COMPANY,EDUCATION
7630,2002441.83,2014,COMPANY,EDUCATION
7631,1431841.83,2014,COMPANY,EDUCATION
7632,623500.17,2014,COMPANY,EDUCATION
7633,1806785.58,2014,COMPANY,EDUCATION
7634,1570240.68,2014,COMPANY,EDUCATION
7635,981154.24,2014,COLLEGE,EDUCATION
7636,4794371.61,2014,COLLEGE,EDUCATION
7637,61128.0,2014,COLLEGE,EDUCATION
7638,624132.56,2014,COLLEGE,EDUCATION
7639,578320.59,2014,COLLEGE,EDUCATION
7640,740529.56,2014,COMPANY,EDUCATION
7641,487721.72,2014,COMPANY,EDUCATION
7642,470803.72,2014,COMPANY,EDUCATION
7643,1437255.71,2014,COMPANY,EDUCATION
7644,223365.09,2014,COMPANY,EDUCATION
7645,223365.09,2014,COMPANY,EDUCATION
7646,1217622.38,2014,COLLEGE,EDUCATION
7647,3820992.33,2014,COLLEGE,EDUCATION
7648,48896.0,2014,COLLEGE,EDUCATION
7649,234163.5,2014,COLLEGE,EDUCATION
7650,668815.85,2014,COLLEGE,EDUCATION
7651,696630.37,2014,COLLEGE,EDUCATION
7652,1972020.12,2014,COLLEGE,EDUCATION
7653,153793.0,2014,COLLEGE,EDUCATION
7654,253917.0,2014,COLLEGE,EDUCATION
7655,477665.31,2014,COLLEGE,EDUCATION
7656,943076.88,2014,COMPANY,EDUCATION
7657,109199.44,2014,COMPANY,EDUCATION
7658,109199.44,2014,COMPANY,EDUCATION
7659,1239998.62,2014,COMPANY,EDUCATION
7660,241410.45,2014,COMPANY,EDUCATION
7661,4228.0,2014,COMPANY,EDUCATION
7662,78610.45,2014,COMPANY,EDUCATION
7663,99535.86,2014,COLLEGE,EDUCATION
7664,474346.0,2014,COLLEGE,EDUCATION
7665,2256.5,2014,COLLEGE,EDUCATION
7666,880481.33,2014,COMPANY,EDUCATION
7667,440628.55,2014,COMPANY,EDUCATION
7668,420756.56,2014,COMPANY,EDUCATION
7669,17692.66,2014,UNIVERSITY,EDUCATION
7670,6866.96,2014,UNIVERSITY,EDUCATION
7671,6866.96,2014,UNIVERSITY,EDUCATION
7672,332785.86,2014,UNIVERSITY,EDUCATION
7673,342551.37,2014,UNIVERSITY,EDUCATION
7674,28104.0,2014,UNIVERSITY,EDUCATION
7675,95068.8,2014,UNIVERSITY,EDUCATION
7676,912496.43,2014,UNIVERSITY,EDUCATION
7677,143328.78,2014,UNIVERSITY,EDUCATION
7678,143328.78,2014,UNIVERSITY,EDUCATION
7679,1805316.55,2014,UNIVERSITY,EDUCATION
7680,287427.0,2014,UNIVERSITY,EDUCATION
7681,577.55,2014,UNIVERSITY,EDUCATION
7682,1091232.83,2014,COLLEGE,EDUCATION
7683,5981386.0,2014,COLLEGE,EDUCATION
7684,487121.0,2014,COLLEGE,EDUCATION
7685,1314403.0,2014,COLLEGE,EDUCATION
7686,459010.01,2014,COMPANY,EDUCATION
7687,96087.44,2014,COMPANY,EDUCATION
7688,96087.44,2014,COMPANY,EDUCATION
7689,29069.34,2014,COMPANY,EDUCATION
7690,25674.57,2014,COMPANY,EDUCATION
7691,25674.57,2014,COMPANY,EDUCATION
7692,1091744.24,2014,COLLEGE,EDUCATION
7693,2949177.37,2014,COLLEGE,EDUCATION
7694,27708.0,2014,COLLEGE,EDUCATION
7695,165364.0,2014,COLLEGE,EDUCATION
7696,500296.2,2014,COLLEGE,EDUCATION
7697,220142.13,2014,COMPANY,EDUCATION
7698,1628977.42,2014,COMPANY,EDUCATION
7699,1262894.0,2014,COMPANY,EDUCATION
7700,137916.0,2014,COMPANY,EDUCATION
7701,112571.42,2014,COMPANY,EDUCATION
7702,235924.25,2014,COLLEGE,EDUCATION
7703,1579508.77,2014,COLLEGE,EDUCATION
7704,331428.0,2014,COLLEGE,EDUCATION
7705,257686.0,2014,COLLEGE,EDUCATION
7706,279593.77,2014,COLLEGE,EDUCATION
7707,2575921.04,2014,COLLEGE,EDUCATION
7708,6169424.87,2014,COLLEGE,EDUCATION
7709,655822.28,2014,COLLEGE,EDUCATION
7710,1245317.24,2014,COLLEGE,EDUCATION
7711,87991.1,2014,COMPANY,EDUCATION
7712,2281315.03,2014,COMPANY,EDUCATION
7713,1234249.0,2014,COMPANY,EDUCATION
7714,273506.0,2014,COMPANY,EDUCATION
7715,112776.51,2014,COMPANY,EDUCATION
7716,470746.74,2014,COMPANY,EDUCATION
7717,141137.63,2014,COMPANY,EDUCATION
7718,140641.27,2014,COMPANY,EDUCATION
7719,347649.24,2014,COLLEGE,EDUCATION
7720,7308981.46,2014,COLLEGE,EDUCATION
7721,987238.67,2014,COLLEGE,EDUCATION
7722,448388.47,2014,COLLEGE,EDUCATION
7723,88509.12,2014,COMPANY,EDUCATION
7724,2393811.95,2014,COMPANY,EDUCATION
7725,966915.0,2014,COMPANY,EDUCATION
7726,219565.34,2014,COMPANY,EDUCATION
7727,20452.13,2014,COMPANY,EDUCATION
7728,22214.82,2014,COMPANY,EDUCATION
7729,19229.03,2014,COMPANY,EDUCATION
7730,451068.0,2014,COMPANY,EDUCATION
7731,19229.03,2014,COMPANY,EDUCATION
7732,1179494.11,2014,COMPANY,EDUCATION
7733,3773416.71,2014,COMPANY,EDUCATION
7734,301296.0,2014,COMPANY,EDUCATION
7735,397610.0,2014,COMPANY,EDUCATION
7736,1090826.99,2014,COMPANY,EDUCATION
7737,490222.33,2014,COMPANY,EDUCATION
7738,1160697.0,2014,COMPANY,EDUCATION
7739,7727.33,2014,COMPANY,EDUCATION
7740,259523.99,2014,COMPANY,EDUCATION
7741,26506.26,2014,COMPANY,EDUCATION
7742,225355.0,2014,COMPANY,EDUCATION
7743,26506.26,2014,COMPANY,EDUCATION
7744,15862938.0,2014,COMPANY,EDUCATION
7745,3489833.0,2014,COMPANY,EDUCATION
7746,318903.0,2014,COMPANY,EDUCATION
7747,312861.44,2014,COMPANY,EDUCATION
7748,152737.3,2014,COMPANY,EDUCATION
7749,92068.88,2014,COMPANY,EDUCATION
7750,196042.02,2014,COMPANY,EDUCATION
7751,653876.07,2014,COMPANY,EDUCATION
7752,653046.74,2014,COMPANY,EDUCATION
7753,481646.32,2014,COMPANY,EDUCATION
7754,347533.31,2014,COMPANY,EDUCATION
7755,7891.5,2014,COMPANY,EDUCATION
7756,140702.77,2014,COMPANY,EDUCATION
7757,27253.9,2014,COMPANY,EDUCATION
7758,401320.0,2014,COMPANY,EDUCATION
7759,5871.86,2014,COMPANY,EDUCATION
7760,1370910.9,2014,COMPANY,EDUCATION
7761,1194690.97,2014,COMPANY,EDUCATION
7762,33810.58,2014,COMPANY,EDUCATION
7763,1028082.31,2014,COMPANY,EDUCATION
7764,1490452.64,2014,COMPANY,EDUCATION
7765,2730971.32,2014,COMPANY,EDUCATION
7766,111489.65,2014,COMPANY,EDUCATION
7767,2558773.69,2014,COMPANY,EDUCATION
7768,1028492.84,2014,COLLEGE,EDUCATION
7769,5027797.24,2014,COLLEGE,EDUCATION
7770,55475.0,2014,COLLEGE,EDUCATION
7771,450185.0,2014,COLLEGE,EDUCATION
7772,1117136.56,2014,COLLEGE,EDUCATION
7773,670237.41,2014,COLLEGE,EDUCATION
7774,3086442.54,2014,COLLEGE,EDUCATION
7775,483362.4,2014,COLLEGE,EDUCATION
7776,316963.43,2014,COLLEGE,EDUCATION
7777,4637471.43,2014,COLLEGE,EDUCATION
7778,20188430.22,2014,COLLEGE,EDUCATION
7779,694404.59,2014,COLLEGE,EDUCATION
7780,11548709.17,2014,COLLEGE,EDUCATION
7781,2126026.72,2014,COLLEGE,EDUCATION
7782,3512334.96,2014,COLLEGE,EDUCATION
7783,120516.0,2014,COLLEGE,EDUCATION
7784,290256.51,2014,COLLEGE,EDUCATION
7785,897483.96,2014,COLLEGE,EDUCATION
7786,1201865.64,2014,COMPANY,EDUCATION
7787,1890649.0,2014,COMPANY,EDUCATION
7788,15309.25,2014,COMPANY,EDUCATION
7789,3613.43,2014,COMPANY,EDUCATION
7790,201507.02,2014,COLLEGE,EDUCATION
7791,4908303.17,2014,COLLEGE,EDUCATION
7792,467696.88,2014,COLLEGE,EDUCATION
7793,465733.08,2014,COLLEGE,EDUCATION
7794,861388.9,2014,COLLEGE,EDUCATION
7795,11842726.91,2014,COLLEGE,EDUCATION
7796,1285526.64,2014,COLLEGE,EDUCATION
7797,1834235.78,2014,COLLEGE,EDUCATION
7798,2026369.85,2014,COLLEGE,EDUCATION
7799,8442412.0,2014,COLLEGE,EDUCATION
7800,64273.0,2014,COLLEGE,EDUCATION
7801,453385.75,2014,COLLEGE,EDUCATION
7802,9608614.0,2014,COLLEGE,EDUCATION
7803,1630503.0,2014,COLLEGE,EDUCATION
7804,770214.37,2014,COLLEGE,EDUCATION
7805,1316674.94,2014,COLLEGE,EDUCATION
7806,167037.0,2014,COLLEGE,EDUCATION
7807,221428.94,2014,COLLEGE,EDUCATION
7808,2179690.28,2014,COLLEGE,EDUCATION
7809,5435509.74,2014,COLLEGE,EDUCATION
7810,548307.0,2014,COLLEGE,EDUCATION
7811,408678.9,2014,COLLEGE,EDUCATION
7812,1472541.03,2014,COLLEGE,EDUCATION
7813,629407.14,2014,COMPANY,EDUCATION
7814,954571.78,2014,COMPANY,EDUCATION
7815,447395.0,2014,COMPANY,EDUCATION
7816,651273.78,2014,COMPANY,EDUCATION
7817,37308.04,2014,COLLEGE,EDUCATION
7818,16422.0,2014,COLLEGE,EDUCATION
7819,1303225.08,2014,COLLEGE,EDUCATION
7820,4565069.29,2014,COLLEGE,EDUCATION
7821,234155.0,2014,COLLEGE,EDUCATION
7822,422378.0,2014,COLLEGE,EDUCATION
7823,533359.96,2014,COLLEGE,EDUCATION
7824,34350.55,2014,COMPANY,EDUCATION
7825,127560.0,2014,COMPANY,EDUCATION
7826,321465.0,2014,COMPANY,EDUCATION
7827,47914.0,2014,COMPANY,EDUCATION
7828,2346.0,2014,COLLEGE,EDUCATION
7829,203054.0,2014,COLLEGE,EDUCATION
7830,17402.0,2014,COLLEGE,EDUCATION
7831,45466.72,2014,COMPANY,EDUCATION
7832,239304.0,2014,COMPANY,EDUCATION
7833,1436965.92,2014,COMPANY,EDUCATION
7834,1694347.0,2014,COMPANY,EDUCATION
7835,222441.0,2014,COMPANY,EDUCATION
7836,1821563.05,2014,COLLEGE,EDUCATION
7837,7177201.75,2014,COLLEGE,EDUCATION
7838,228462.0,2014,COLLEGE,EDUCATION
7839,1317750.0,2014,COLLEGE,EDUCATION
7840,706914.75,2014,COLLEGE,EDUCATION
7841,553667.0,2014,COMPANY,EDUCATION
7842,225943.0,2014,COMPANY,EDUCATION
7843,120091.0,2014,COMPANY,EDUCATION
7844,151529.05,2014,COMPANY,EDUCATION
7845,535954.0,2014,COMPANY,EDUCATION
7846,3467926.58,2014,COLLEGE,EDUCATION
7847,230540.0,2014,COLLEGE,EDUCATION
7848,157651.12,2014,COLLEGE,EDUCATION
7849,181151.78,2014,COLLEGE,EDUCATION
7850,240275.81,2014,COLLEGE,EDUCATION
7851,9739.31,2014,COLLEGE,EDUCATION
7852,38650.2,2014,COLLEGE,EDUCATION
7853,230771.57,2014,COLLEGE,EDUCATION
7854,737973.16,2014,COLLEGE,EDUCATION
7855,111847.5,2014,COLLEGE,EDUCATION
7856,125081.16,2014,COLLEGE,EDUCATION
7857,1527973.3,2014,COMPANY,EDUCATION
7858,1215855.78,2014,COMPANY,EDUCATION
7859,850383.66,2014,COMPANY,EDUCATION
7860,1603.0,2014,COLLEGE,EDUCATION
7861,400.0,2014,COLLEGE,EDUCATION
7862,22129.63,2014,COLLEGE,EDUCATION
7863,1080.0,2014,COLLEGE,EDUCATION
7864,74882.7,2014,COLLEGE,EDUCATION
7865,1938258.43,2014,COLLEGE,EDUCATION
7866,1995238.8,2014,COLLEGE,EDUCATION
7867,34142.0,2014,COLLEGE,EDUCATION
7868,115820.0,2014,COLLEGE,EDUCATION
7869,852950.52,2014,COLLEGE,EDUCATION
7870,747233.56,2014,COMPANY,EDUCATION
7871,1994979.62,2014,COMPANY,EDUCATION
7872,13213.0,2014,COMPANY,EDUCATION
7873,932231.58,2014,COMPANY,EDUCATION
7874,150.0,2014,COMPANY,EDUCATION
7875,1271925.71,2014,COLLEGE,EDUCATION
7876,2158038.81,2014,COLLEGE,EDUCATION
7877,287819.0,2014,COLLEGE,EDUCATION
7878,399052.54,2014,COLLEGE,EDUCATION
7879,104813.62,2014,COMPANY,EDUCATION
7880,843911.05,2014,COMPANY,EDUCATION
7881,29596.02,2014,COMPANY,EDUCATION
7882,656003.17,2014,COMPANY,EDUCATION
7883,705168.81,2014,COMPANY,EDUCATION
7884,3000624.99,2014,COMPANY,EDUCATION
7885,635.0,2014,COMPANY,EDUCATION
7886,1554722.3,2014,COMPANY,EDUCATION
7887,1685952.56,2014,COLLEGE,EDUCATION
7888,6601337.97,2014,COLLEGE,EDUCATION
7889,104513.0,2014,COLLEGE,EDUCATION
7890,462725.72,2014,COLLEGE,EDUCATION
7891,3184174.14,2014,COLLEGE,EDUCATION
7892,652418.66,2014,UNIVERSITY,EDUCATION
7893,3022271.45,2014,UNIVERSITY,EDUCATION
7894,1238.0,2014,UNIVERSITY,EDUCATION
7895,243642.0,2014,UNIVERSITY,EDUCATION
7896,643056.45,2014,UNIVERSITY,EDUCATION
7897,3415783.84,2014,COLLEGE,EDUCATION
7898,5389191.37,2014,COLLEGE,EDUCATION
7899,37383.0,2014,COLLEGE,EDUCATION
7900,610551.0,2014,COLLEGE,EDUCATION
7901,1722028.36,2014,COLLEGE,EDUCATION
7902,104487.63,2014,COMPANY,EDUCATION
7903,1394622.84,2014,COMPANY,EDUCATION
7904,24315.79,2014,COMPANY,EDUCATION
7905,1631231.56,2014,COMPANY,EDUCATION
7906,543481.0,2014,COMPANY,EDUCATION
7907,94862.48,2014,COMPANY,EDUCATION
7908,2044081.8,2014,COLLEGE,EDUCATION
7909,5364025.7,2014,COLLEGE,EDUCATION
7910,131562.0,2014,COLLEGE,EDUCATION
7911,353475.79,2014,COLLEGE,EDUCATION
7912,739100.7,2014,COLLEGE,EDUCATION
7913,4297473.82,2014,COLLEGE,EDUCATION
7914,9261006.69,2014,COLLEGE,EDUCATION
7915,1024737.8,2014,COLLEGE,EDUCATION
7916,3209741.69,2014,COLLEGE,EDUCATION
7917,1589985.38,2014,COLLEGE,EDUCATION
7918,1879498.48,2014,COLLEGE,EDUCATION
7919,173212.45,2014,COLLEGE,EDUCATION
7920,530131.29,2014,COLLEGE,EDUCATION
7921,1905293.92,2014,COMPANY,EDUCATION
7922,7798671.32,2014,COMPANY,EDUCATION
7923,110780.0,2014,COMPANY,EDUCATION
7924,617074.0,2014,COMPANY,EDUCATION
7925,1346551.29,2014,COMPANY,EDUCATION
7926,1711539.79,2014,COLLEGE,EDUCATION
7927,4144253.76,2014,COLLEGE,EDUCATION
7928,587783.28,2014,COLLEGE,EDUCATION
7929,822950.12,2014,COLLEGE,EDUCATION
7930,547382.65,2014,COLLEGE,EDUCATION
7931,4638611.98,2014,COLLEGE,EDUCATION
7932,154779.79,2014,COLLEGE,EDUCATION
7933,1409193.13,2014,COLLEGE,EDUCATION
7934,33474.29,2014,COMPANY,EDUCATION
7935,609894.31,2014,COMPANY,EDUCATION
7936,488179.99,2014,COMPANY,EDUCATION
7937,2803221.92,2014,COLLEGE,EDUCATION
7938,7420195.58,2014,COLLEGE,EDUCATION
7939,502160.0,2014,COLLEGE,EDUCATION
7940,563752.63,2014,COLLEGE,EDUCATION
7941,2638467.76,2014,COLLEGE,EDUCATION
7942,122467.94,2014,COMPANY,EDUCATION
7943,378371.88,2014,COMPANY,EDUCATION
7944,378371.88,2014,COMPANY,EDUCATION
7945,218009.95,2014,COMPANY,EDUCATION
7946,927536.07,2014,COMPANY,EDUCATION
7947,204093.01,2014,COMPANY,EDUCATION
7948,112509.0,2014,COLLEGE,EDUCATION
7949,20084.0,2014,COLLEGE,EDUCATION
7950,15580.0,2014,COLLEGE,EDUCATION
7951,188522.8,2014,COMPANY,EDUCATION
7952,95608.2,2014,COMPANY,EDUCATION
7953,95608.2,2014,COMPANY,EDUCATION
7954,1705443.57,2014,COMPANY,EDUCATION
7955,347065.3,2014,COMPANY,EDUCATION
7956,81.1,2014,COMPANY,EDUCATION
7957,347065.3,2014,COMPANY,EDUCATION
7958,245680.11,2014,COMPANY,EDUCATION
7959,173981.23,2014,COMPANY,EDUCATION
7960,172589.23,2014,COMPANY,EDUCATION
7961,280474.69,2014,COMPANY,EDUCATION
7962,281636.79,2014,COMPANY,EDUCATION
7963,205346.79,2014,COMPANY,EDUCATION
7964,308909.15,2014,COLLEGE,EDUCATION
7965,2460961.85,2014,COLLEGE,EDUCATION
7966,84191.0,2014,COLLEGE,EDUCATION
7967,352827.66,2014,COLLEGE,EDUCATION
7968,698206.53,2014,COLLEGE,EDUCATION
7969,955664.2,2014,COMPANY,EDUCATION
7970,1133898.06,2014,COMPANY,EDUCATION
7971,1006614.36,2014,COMPANY,EDUCATION
7972,55545.0,2014,UNIVERSITY,EDUCATION
7973,9264.0,2014,UNIVERSITY,EDUCATION
7974,965302.0,2014,COLLEGE,EDUCATION
7975,746920.0,2014,COLLEGE,EDUCATION
7976,55925.33,2014,COLLEGE,EDUCATION
7977,22116.0,2014,COLLEGE,EDUCATION
7978,564841.06,2014,COLLEGE,EDUCATION
7979,147286.34,2014,COLLEGE,EDUCATION
7980,143259.42,2014,COLLEGE,EDUCATION
7981,17354.25,2014,COMPANY,EDUCATION
7982,17599.0,2014,COMPANY,EDUCATION
7983,166960.66,2014,COMPANY,EDUCATION
7984,188005.0,2014,COMPANY,EDUCATION
7985,428043.0,2014,COMPANY,EDUCATION
7986,50834.0,2014,COMPANY,EDUCATION
7987,89852.14,2014,COMPANY,EDUCATION
7988,526339.94,2014,COMPANY,EDUCATION
7989,999640.0,2014,COMPANY,EDUCATION
7990,343.0,2014,COMPANY,EDUCATION
7991,71427.35,2014,COMPANY,EDUCATION
7992,1487401.96,2014,COMPANY,EDUCATION
7993,1887437.19,2014,COMPANY,EDUCATION
7994,815525.19,2014,COMPANY,EDUCATION
7995,392261.57,2014,COMPANY,EDUCATION
7996,581944.56,2014,COMPANY,EDUCATION
7997,1027.19,2014,COMPANY,EDUCATION
7998,383359.97,2014,COMPANY,EDUCATION
7999,536251.88,2014,COMPANY,EDUCATION
8000,957177.02,2014,COMPANY,EDUCATION
8001,13053.0,2014,COMPANY,EDUCATION
8002,638018.47,2014,COMPANY,EDUCATION
8003,95977.52,2014,COLLEGE,EDUCATION
8004,289159.95,2014,COLLEGE,EDUCATION
8005,2845.9,2014,COLLEGE,EDUCATION
8006,90225.95,2014,COLLEGE,EDUCATION
8007,606362.72,2014,COMPANY,EDUCATION
8008,247913.68,2014,COMPANY,EDUCATION
8009,247913.68,2014,COMPANY,EDUCATION
8010,672243.53,2014,COMPANY,EDUCATION
8011,249213.66,2014,COMPANY,EDUCATION
8012,249213.66,2014,COMPANY,EDUCATION
8013,178539.0,2014,COMPANY,EDUCATION
8014,500336.0,2014,COMPANY,EDUCATION
8015,4132.42,2014,COMPANY,EDUCATION
8016,135740.0,2014,COMPANY,EDUCATION
8017,47856.4,2014,COMPANY,EDUCATION
8018,1884841.0,2014,COLLEGE,EDUCATION
8019,26435.63,2014,COLLEGE,EDUCATION
8020,30261.0,2014,COLLEGE,EDUCATION
8021,212935.91,2014,COMPANY,EDUCATION
8022,74672.74,2014,COMPANY,EDUCATION
8023,1968102.79,2014,COMPANY,EDUCATION
8024,29175.45,2014,COMPANY,EDUCATION
8025,106310.0,2014,COLLEGE,EDUCATION
8026,17128.99,2014,COLLEGE,EDUCATION
8027,1804515.72,2014,COMPANY,EDUCATION
8028,4195129.36,2014,COMPANY,EDUCATION
8029,4191474.1,2014,COMPANY,EDUCATION
8030,1059297.84,2014,COMPANY,EDUCATION
8031,162305.37,2014,COMPANY,EDUCATION
8032,162305.37,2014,COMPANY,EDUCATION
8033,523994.08,2014,COMPANY,EDUCATION
8034,971501.4,2014,COMPANY,EDUCATION
8035,340286.4,2014,COMPANY,EDUCATION
8036,511146.75,2014,COLLEGE,EDUCATION
8037,45686.0,2014,COLLEGE,EDUCATION
8038,36521.88,2014,COLLEGE,EDUCATION
8039,373479.55,2014,COMPANY,EDUCATION
8040,221238.04,2014,COMPANY,EDUCATION
8041,163826.04,2014,COMPANY,EDUCATION
8042,167420.92,2014,COMPANY,EDUCATION
8043,3807.87,2014,COMPANY,EDUCATION
8044,3807.87,2014,COMPANY,EDUCATION
8045,27720.53,2014,COMPANY,EDUCATION
8046,331559.75,2014,COMPANY,EDUCATION
8047,497.07,2014,COMPANY,EDUCATION
8048,210411.64,2014,COMPANY,EDUCATION
8049,81052.0,2014,COMPANY,EDUCATION
8050,127540.28,2014,COMPANY,EDUCATION
8051,127540.28,2014,COMPANY,EDUCATION
8052,530854.82,2014,COMPANY,EDUCATION
8053,501171.26,2014,COMPANY,EDUCATION
8054,380517.83,2014,COMPANY,EDUCATION
8055,316411.22,2014,COMPANY,EDUCATION
8056,333626.43,2014,COMPANY,EDUCATION
8057,209364.19,2014,COMPANY,EDUCATION
8058,550764.0,2014,COMPANY,EDUCATION
8059,1626864.0,2014,COMPANY,EDUCATION
8060,776244.26,2014,COMPANY,EDUCATION
8061,861617.08,2014,COMPANY,EDUCATION
8062,832586.23,2014,COMPANY,EDUCATION
8063,10338.0,2014,COMPANY,EDUCATION
8064,642.95,2014,COMPANY,EDUCATION
8065,642.95,2014,COMPANY,EDUCATION
8066,96397.61,2014,COMPANY,EDUCATION
8067,3891723.14,2014,COMPANY,EDUCATION
8068,1330140.01,2014,COMPANY,EDUCATION
8069,22500.16,2014,COMPANY,EDUCATION
8070,982634.96,2014,COMPANY,EDUCATION
8071,14279.59,2014,COMPANY,EDUCATION
8072,476350.02,2014,COMPANY,EDUCATION
8073,43016.16,2014,COMPANY,EDUCATION
8074,14188.95,2014,COMPANY,EDUCATION
8075,14188.95,2014,COMPANY,EDUCATION
8076,579829.38,2014,COMPANY,EDUCATION
8077,114307.73,2014,COMPANY,EDUCATION
8078,114307.73,2014,COMPANY,EDUCATION
8079,207190.9,2014,COMPANY,EDUCATION
8080,781022.67,2014,COMPANY,EDUCATION
8081,781022.67,2014,COMPANY,EDUCATION
